20,54,1,2,3,2,1,6
18,16,1,2,3,4,2,12
61,6,1,3,1,1,2,12
17,6,1,1,1,1,1,8
14,11,1,3,1,4,4,1
24,61,1,3,3,1,1,7
42,87,3,1,3,1,2,8
29,41,3,1,2,1,1,4
54,20,1,3,3,3,1,7
30,33,3,2,2,2,2,9
30,129,3,2,2,2,2,8
35,33,1,2,2,4,2,3
47,83,1,2,2,2,1,7
47,130,1,4,3,1,1,8
69,19,3,3,3,1,3,12
28,33,3,2,1,1,2,10
48,13,1,2,1,1,3,12
22,7,1,2,3,3,3,13
24,118,1,4,1,4,1,8
27,112,1,1,1,2,2,10
1,4,1,2,2,2,2,12
34,16,3,4,2,2,3,12
15,13,1,3,2,4,3,13
48,22,1,2,1,1,1,9
2,27,3,2,2,1,1,8
75,43,1,2,3,1,2,10
9,51,3,3,1,2,2,10
41,119,1,2,1,4,3,10
7,13,1,2,3,3,3,13
43,145,1,2,3,1,2,11
71,184,1,1,1,3,2,10
78,95,2,4,2,1,3,11
39,16,1,2,2,1,3,12
56,34,3,2,3,1,1,8
63,6,3,4,3,4,1,4
34,14,3,1,2,2,5,11
23,1,1,4,3,1,4,1
81,87,1,4,1,4,2,8
14,37,1,1,1,2,4,1
48,110,3,1,2,2,4,6
27,125,1,3,1,2,1,8
31,37,3,3,3,1,2,10
35,111,1,2,3,3,1,9
21,111,1,2,1,4,1,6
11,61,3,4,1,1,4,8
21,97,1,2,4,4,3,13
76,18,1,2,2,1,1,8
65,32,1,2,3,1,2,8
18,51,3,2,1,1,2,10
35,74,1,2,2,1,2,5
5,55,1,1,3,1,1,9
22,97,1,1,2,1,2,8
9,16,1,2,3,3,1,9
26,122,1,2,1,4,3,10
20,24,1,2,2,2,1,8
69,178,2,2,3,1,3,13
17,11,3,2,3,1,2,9
40,19,1,2,1,2,2,10
29,1,1,1,3,1,1,7
69,177,3,1,4,1,3,13
5,13,1,1,1,4,2,12
11,18,3,1,1,1,1,6
52,133,3,2,3,1,2,11
52,162,3,4,1,1,1,6
42,10,1,2,2,1,1,8
54,28,3,1,3,1,2,12
54,55,2,4,3,1,2,11
30,7,3,2,2,2,3,11
17,75,1,1,1,1,2,9
52,95,3,4,2,1,4,4
43,56,3,3,3,1,2,10
69,43,1,2,1,1,3,12
2,26,1,1,2,2,1,9
19,111,3,4,2,1,3,12
49,154,2,2,1,1,3,13
56,1,1,2,1,4,4,4
61,120,1,4,3,1,2,11
62,62,2,4,1,4,2,10
69,105,2,1,3,4,2,12
61,11,1,2,2,2,2,12
54,14,1,2,3,3,2,10
19,11,3,2,3,3,3,11
16,69,1,1,1,4,1,9
49,96,3,4,1,1,4,5
50,83,1,1,3,1,4,5
47,28,1,2,2,2,1,7
30,90,1,3,1,2,2,11
61,134,1,2,2,1,1,10
56,33,1,2,2,1,1,8
38,12,1,3,3,4,1,6
27,35,1,2,1,2,1,10
20,20,1,2,1,2,2,9
49,46,1,2,3,1,3,10
50,90,3,3,1,1,1,8
47,1,1,4,2,2,2,11
69,29,3,2,1,2,3,13
71,186,3,2,3,3,2,11
27,90,1,1,1,4,2,12
10,63,1,2,3,4,2,10
69,60,1,3,3,4,3,13
56,21,1,2,1,2,4,3
54,130,1,2,3,1,3,11
19,10,3,4,2,1,1,8
49,101,3,2,1,1,3,10
54,7,1,3,1,4,3,11
45,54,3,2,2,1,1,9
39,141,3,4,3,1,2,12
45,60,1,3,1,1,3,13
5,41,1,1,3,1,1,10
19,7,1,3,1,1,3,13
39,46,1,3,3,1,2,11
27,87,1,4,1,2,2,11
50,35,3,2,1,1,3,10
60,24,3,1,3,1,2,12
67,4,3,4,1,2,2,10
5,20,2,4,1,1,1,9
44,76,1,2,3,3,3,12
25,13,3,3,3,1,3,11
65,13,1,4,3,1,3,12
63,16,3,2,1,2,2,10
31,29,1,2,3,3,3,9
54,32,1,2,3,3,3,13
30,38,2,2,2,2,4,1
2,30,3,4,3,2,4,3
30,48,1,2,3,1,2,6
35,53,3,2,3,3,4,1
28,47,3,4,3,1,1,6
49,155,1,2,1,4,3,13
23,89,1,2,3,1,2,8
35,4,1,1,2,2,4,3
25,4,1,2,1,1,3,11
21,13,1,1,3,1,2,9
4,33,1,2,3,1,2,11
81,81,3,2,2,2,1,6
59,40,1,1,2,1,2,11
25,60,1,3,1,2,3,11
43,13,3,2,3,3,2,11
69,80,3,1,1,2,4,1
75,18,1,2,3,3,3,13
5,49,3,3,3,3,4,4
29,42,3,2,2,1,2,10
65,2,1,2,3,1,2,9
53,28,3,4,3,1,2,11
5,43,2,3,3,1,1,8
39,61,3,3,2,1,1,6
8,12,1,1,3,1,1,8
69,37,1,1,3,1,3,13
71,181,1,2,1,4,3,13
81,6,3,2,2,1,1,8
21,32,1,2,1,4,1,9
77,74,2,2,1,2,2,10
27,16,3,4,1,4,2,8
25,41,1,2,2,1,1,7
16,90,3,1,1,1,2,9
69,176,2,1,1,2,3,12
30,20,1,3,1,4,2,10
53,46,1,2,3,1,2,11
68,5,1,2,2,2,3,13
27,63,3,2,2,4,1,7
28,37,3,2,2,2,2,12
21,14,1,1,1,4,2,9
24,20,1,1,1,4,2,7
44,78,1,3,1,1,3,13
52,118,3,2,3,1,2,9
48,90,1,3,1,3,2,10
56,16,3,4,2,1,2,9
17,97,3,2,3,1,2,9
58,28,3,2,3,1,2,11
48,83,3,1,2,2,1,8
43,97,1,3,3,1,2,11
67,22,3,2,3,1,4,6
80,11,3,2,3,1,4,3
40,111,3,2,1,2,4,4
53,96,1,2,1,1,2,11
1,3,2,2,2,2,1,8
27,97,1,2,1,2,1,5
54,11,1,2,3,3,1,8
31,6,1,2,3,3,2,11
29,24,3,4,3,1,1,8
2,26,1,1,2,2,1,9
79,90,1,3,3,1,2,8
39,38,3,4,3,1,1,7
74,54,3,4,2,2,1,8
5,22,1,1,3,3,3,12
35,51,2,2,2,1,1,8
43,85,1,2,3,1,1,7
25,6,1,1,3,3,2,10
3,2,1,4,4,2,5,0
69,175,1,3,1,2,3,13
77,85,1,2,4,4,4,1
54,21,1,3,3,4,3,12
25,51,3,2,2,1,4,2
29,11,3,1,2,1,3,10
2,34,1,1,3,1,2,11
54,83,1,2,3,3,2,10
35,1,1,2,2,1,1,8
28,90,1,2,2,2,2,11
16,14,1,2,3,3,1,5
76,1,1,1,1,1,1,7
37,35,3,4,2,2,3,12
18,90,3,2,2,1,1,10
26,14,1,3,1,4,1,11
81,120,1,2,1,4,2,9
22,43,1,3,3,1,1,8
10,10,1,3,1,1,2,8
61,51,1,2,1,1,1,8
39,2,3,3,3,1,2,12
18,43,3,2,2,2,2,9
81,35,1,4,4,4,1,6
84,57,3,1,3,1,3,12
69,171,2,2,3,1,2,8
35,110,1,4,3,3,2,9
22,96,1,3,3,1,1,8
40,20,3,1,1,2,2,10
75,21,1,2,1,2,1,7
29,74,3,1,3,1,2,10
54,43,1,4,3,1,1,8
10,74,3,4,1,2,2,9
56,97,3,2,2,2,4,4
61,48,1,4,2,2,2,12
50,95,1,1,3,1,3,10
48,97,1,2,1,3,2,12
25,121,3,4,2,2,1,7
6,20,3,3,1,1,1,5
10,4,3,3,1,2,2,11
68,16,3,3,2,2,3,12
49,159,3,2,3,1,3,13
48,10,1,2,1,3,3,12
2,37,1,1,2,2,3,12
25,85,3,1,1,2,2,8
10,60,1,2,1,2,2,9
49,85,3,2,1,1,1,5
45,10,1,2,2,2,1,9
47,110,1,4,1,1,4,1
49,7,1,1,3,3,3,13
39,20,1,2,3,4,3,13
20,65,1,2,3,3,2,10
78,85,1,4,3,3,2,10
56,33,1,4,4,2,2,9
67,28,3,2,3,1,3,12
48,62,1,2,1,3,4,4
23,17,1,2,2,2,1,7
67,13,3,4,2,2,2,10
45,58,3,1,3,4,3,13
43,138,1,2,1,1,1,9
74,120,3,2,3,1,2,9
23,96,3,1,3,1,1,8
27,18,3,2,2,2,4,4
74,41,3,1,3,1,5,9
47,21,1,2,1,4,2,8
27,66,1,1,3,1,2,10
23,115,1,4,2,2,4,6
54,29,1,4,1,4,1,6
27,128,1,2,1,2,2,8
10,43,3,4,1,2,2,10
25,3,3,1,1,1,2,10
61,20,1,3,3,1,2,11
51,26,1,3,1,2,4,2
56,33,1,4,4,2,2,9
27,22,3,2,3,2,3,13
60,14,1,1,3,1,2,8
47,117,1,4,3,1,3,12
20,61,1,2,2,2,1,4
60,22,3,1,3,1,2,11
84,28,3,1,3,4,3,13
7,41,3,3,3,1,1,8
60,13,1,1,3,3,3,13
23,97,1,5,2,1,2,9
49,161,3,2,1,1,3,13
23,30,1,2,3,2,1,9
65,19,1,4,3,1,3,11
54,132,1,2,1,4,1,7
17,61,3,2,3,1,2,12
73,117,3,4,1,1,4,4
75,4,1,3,3,3,3,12
1,13,3,3,2,2,3,13
69,169,2,2,3,2,3,13
31,13,3,2,2,1,2,8
28,11,3,2,1,4,3,12
34,91,3,1,2,4,5,9
54,61,1,3,3,1,2,11
72,188,1,4,3,3,2,7
60,117,1,3,3,1,2,10
54,5,1,3,1,4,2,11
27,49,3,3,1,2,1,10
29,20,3,1,3,1,2,9
43,26,1,2,1,4,3,11
77,49,1,3,3,3,2,12
27,41,1,1,1,2,1,6
77,19,1,3,3,3,2,12
30,12,1,3,3,1,2,10
21,114,1,2,1,4,3,12
76,90,1,2,1,4,1,6
61,43,1,4,2,1,1,11
30,22,2,2,2,2,2,11
23,61,1,3,3,1,1,8
2,36,3,1,2,1,1,9
